query,page_title,label,user_score,prop_unsure,engagement
ride bicycles,Cruiser bicycle,1,0.4,0.2857142857142857,0.21212121212121213
ride bicycles,World Naked Bike Ride,0,-0.25,0.42857142857142855,0.1935483870967742
ride bicycles,Bicycle Race,0,-0.2222222222222222,0.4,0.24590163934426232
ride bicycles,Solstice Cyclists,0,0,0,0
ride bicycles,Cycling in the Netherlands,0,0.23529411764705882,0.15,0.22619047619047616
ride bicycles,Bicycle and motorcycle dynamics,1,0.21428571428571427,0.391304347826087,0.22641509433962265
ride bicycles,Bicycle performance,0,0.18181818181818182,0.21428571428571427,0.14130434782608695
ride bicycles,Mackinac Island Public School,0,-0.5,0,0.5
ride bicycles,List of bicycle types,1,0.5,0.25,0.12280701754385964
ride bicycles,Capital Area Greenbelt,0,0,0,0
ride bicycles,Bicycle law in the United States,0,0,0.25,0.3333333333333333
ride bicycles,The Cool Kids,0,-0.65,0.23076923076923078,0.1644736842105263
ride bicycles,Seoul Forest,0,0,0,0
ride bicycles,Gone Fishing (album),0,0,0,0
ride bicycles,Chuck Inglish,0,-0.2857142857142857,0,0.3529411764705882
ride bicycles,Cycling in Copenhagen,0,-0.2857142857142857,0,0.15217391304347827
ride bicycles,Nice Ride Minnesota,0,-0.5,0,0.16666666666666666
ride bicycles,Cycling in Amsterdam,0,-0.75,0.3333333333333333,0.18518518518518517
ride bicycles,When Fish Ride Bicycles,0,-0.2857142857142857,0,0.2608695652173913
ride bicycles,Cycling in Canada,0,0.5,0,0.3333333333333333
ride bicycles,List of songs about bicycles,0,-0.75,0,0.08571428571428572
ride bicycles,Islamic bicycle,0,-0.6666666666666666,0,0.5
ride bicycles,Bicycle law,1,0,0.5,0.2
ride bicycles,Great Victorian Bike Ride,0,-0.5,0,0.14285714285714285
ride bicycles,Sir Michael Rocks,0,-0.8571428571428571,0,0.3333333333333333
ride bicycles,Cold-weather biking,0,0.5,0,0.2222222222222222
saab episodes,Elie Wiesel,0,-0.5909090909090909,0.5,0.17338709677419353
saab episodes,Saab 9000,0,-0.15384615384615385,0.4583333333333333,0.32857142857142857
saab episodes,Space: Above and Beyond,1,0.1875,0.4838709677419355,0.2654867256637168
saab episodes,Saab Automobile,0,-0.7058823529411765,0.22727272727272727,0.17796610169491525
saab episodes,Chigs,0,-0.5,0.7777777777777778,0.4444444444444444
saab episodes,SWAT Kats: The Radical Squadron,0,-0.8125,0.36,0.32
saab episodes,Hepatic encephalopathy,0,-0.8235294117647058,0.34615384615384615,0.14204545454545456
saab episodes,Type Four platform,0,-0.6666666666666666,0,0.3333333333333333
saab episodes,The Apprentice (U.S. season 5),0,-0.8,0.2857142857142857,0.5454545454545454
saab episodes,Dan Attias,0,0,0,0
saab episodes,The Bottle Deposit,0,-0.16666666666666666,0.4,0.2571428571428571
saab episodes,Sajjad Ali,0,-0.9,0.2857142857142857,0.2549019607843137
saab episodes,Kristen Cloke,1,-0.25,0.2,0.23529411764705882
saab episodes,The Smelly Car,0,-0.6666666666666666,0.25,0.1875
saab episodes,The Pothole,0,-0.6666666666666666,0.4,0.17391304347826086
saab episodes,The Junk Mail,0,0.5,0,0.07142857142857142
saab episodes,The Dealership,0,-0.25,0.2,0.36363636363636365
saab episodes,List of Top Gear episodes,0,-0.35714285714285715,0.288135593220339,0.23600000000000002
saab episodes,Lanei Chapman,1,-0.5,0.6666666666666666,0.5
saab episodes,Peter McKenzie (actor),0,0,0,0.3333333333333333
saab episodes,Wheeler Dealers,0,-0.4375,0.2727272727272727,0.1122994652406417
saab episodes,David Nutter,0,-0.5,0.6,0.19047619047619047
saab episodes,Silicate (Space: Above and Beyond),1,0,0,0
saab episodes,List of Mayday episodes,0,-0.8705882352941177,0.34108527131782945,0.2357142857142857
saab episodes,Bangla Bangers,0,0,0,0
saab episodes,Kamandag,0,-0.6666666666666666,0,0.4
saab episodes,SAB TV,0,0,0.4,0.19047619047619047
saab episodes,Kituu Sabb Jaantii Hai,0,0,0,0
saab episodes,The Red and the Black (The X-Files),0,-0.6666666666666666,0.5714285714285714,0.5
saab episodes,Top Gear (series 1),0,-0.8,0.16666666666666666,0.3125
saab episodes,Top Gear (series 3),0,0,0.5,0.09090909090909091
saab episodes,Top Gear (series 4),0,0,0.5,0.07142857142857142
saab episodes,Top Gear (series 9),0,-0.375,0.2727272727272727,0.19607843137254902
saab episodes,Wallander (UK TV series),0,-0.625,0.5555555555555556,0.17117117117117117
saab episodes,F.I.R. (TV series),0,0,0,0.09523809523809523
saab episodes,Subaru,0,-0.8333333333333334,0.18181818181818182,0.15942028985507248
saab episodes,List of The Apprentice (U.S.) candidates,0,-0.5,0,0.058823529411764705
saab episodes,NCIS (TV series),0,-0.75,0.4444444444444444,0.14229249011857706
saab episodes,List of Top Gear test track Power Lap Times,0,-0.3076923076923077,0.13333333333333333,0.16470588235294117
saab episodes,Koreana (TV series),0,-0.6666666666666666,0.25,0.42857142857142855
saab episodes,AT4,0,-0.9333333333333333,0.16666666666666666,0.1504424778761062
saab episodes,Top Gear (series 18),0,-0.16666666666666666,0.5,0.2391304347826087
saab episodes,Quddusi Sahab Ki Bewah,0,-0.5,0,0.08333333333333333
saab episodes,Comedians in Cars Getting Coffee,0,-0.6956521739130435,0.39473684210526316,0.2781954887218045
saab episodes,Forever (Philippine TV series),0,0,0,0
saab episodes,List of programs broadcast by SAB TV,0,-0.25,0.3333333333333333,0.41666666666666663
saab episodes,The Tunnel (TV series),0,-0.625,0.1111111111111111,0.13114754098360656
saab episodes,Adarna (TV series),0,0,0.6666666666666666,0.2
saab episodes,For the Love of Cars,0,-0.75,0.5,0.1951219512195122
saab episodes,List of Wheeler Dealers episodes,0,-0.3076923076923077,0.43478260869565216,0.16793893129770993
saab episodes,MasterChef (U.S. season 6),0,-0.9444444444444444,0.28,0.3380281690140845
saab episodes,Sarkar Sahab,0,0,0,0
saab episodes,Meri Saasu Maa,0,-0.5,0.3333333333333333,0.16666666666666666
starksy and hutch devil,John Ritter,0,-0.8333333333333334,0.53125,0.21694915254237288
starksy and hutch devil,Carl Weathers,0,-0.5714285714285714,0.5,0.22413793103448276
starksy and hutch devil,David Soul,0,0.16666666666666666,0.3333333333333333,0.1095890410958904
starksy and hutch devil,Zakes Mokae,0,-0.5,0.3333333333333333,0.4
starksy and hutch devil,Charles Napier (actor),0,-0.16666666666666666,0.5384615384615384,0.29268292682926833
starksy and hutch devil,Antonio Fargas,0,0.5,0.3333333333333333,0.125
starksy and hutch devil,Constantine (film),0,-0.9411764705882353,0.5,0.26190476190476186
starksy and hutch devil,Paul Michael Glaser,0,-0.5,0.4,0.19607843137254902
starksy and hutch devil,Lynne Marta,0,-0.5,0,0.3333333333333333
starksy and hutch devil,Turner & Hooch,0,0,0.5,0.325
starksy and hutch devil,Lillian Müller,0,0,0.6666666666666666,0.2222222222222222
starksy and hutch devil,Priscilla Barnes,0,-0.5,0.6,0.1111111111111111
starksy and hutch devil,Stroker and Hoop,0,-0.6666666666666666,0.18181818181818182,0.3125
starksy and hutch devil,Joel Fabiani,0,0,0.8,0.3076923076923077
starksy and hutch devil,Katsuhisa Hōki,0,0,0.5,0.3333333333333333
starksy and hutch devil,Bernie Hamilton,0,-0.5,0,0.14285714285714285
starksy and hutch devil,The Dan Band,0,-0.75,0.3333333333333333,0.2777777777777778
starksy and hutch devil,Clay Tanner,0,0,0,0
starksy and hutch devil,Phobia (1980 film),0,0,0,0
starksy and hutch devil,Zebra Three,0,0,0,0
starksy and hutch devil,Ghost Whisperer (season 5),0,-0.6666666666666666,0.3076923076923077,0.22641509433962265
starksy and hutch devil,Starsky & Hutch (season 1),0,0,0,0
The Gestapo's Last Orgy (1977),Story of O,0,-0.625,0.6,0.16964285714285712
The Gestapo's Last Orgy (1977),Ernst Röhm,0,-0.42105263157894735,0.4411764705882353,0.26618705035971224
The Gestapo's Last Orgy (1977),Video nasty,1,0.0625,0.4482758620689655,0.3191489361702128
The Gestapo's Last Orgy (1977),Underground (1995 film),0,-0.5,0.5714285714285714,0.19117647058823528
The Gestapo's Last Orgy (1977),Führer,0,-0.125,0.2727272727272727,0.15384615384615385
The Gestapo's Last Orgy (1977),Max Mosley,0,-0.8125,0.4838709677419355,0.3404255319148936
The Gestapo's Last Orgy (1977),Exploitation film,1,-0.0625,0.4838709677419355,0.34090909090909094
The Gestapo's Last Orgy (1977),"Ilsa, She Wolf of the SS",0,0,0.16666666666666666,0.10869565217391304
The Gestapo's Last Orgy (1977),Women in prison film,1,0,0.6666666666666666,0.1111111111111111
The Gestapo's Last Orgy (1977),Love Camp 7,1,0.6666666666666666,0.25,0.10344827586206896
The Gestapo's Last Orgy (1977),Nazi exploitation,1,0.25,0.3333333333333333,0.25
The Gestapo's Last Orgy (1977),List of films set in Berlin,1,-0.8,0.2857142857142857,0.125
The Gestapo's Last Orgy (1977),Bent (film),0,-0.16666666666666666,0.45454545454545453,0.3125
The Gestapo's Last Orgy (1977),Last Orgy of the Third Reich,1,0,0,0.08695652173913043
The Gestapo's Last Orgy (1977),Catholic resistance to Nazi Germany,0,-0.125,0.2,0.43478260869565216
the great beer flood,Ancient Egypt,0,-0.6285714285714286,0.375,0.19649122807017544
the great beer flood,Calvin Coolidge,0,-0.375,0.52,0.260204081632653
the great beer flood,Enki,0,-0.5714285714285714,0.3,0.20408163265306123
the great beer flood,Long Island,0,-0.8,0.5,0.2648648648648649
the great beer flood,October 17,1,-0.8571428571428571,0.46153846153846156,0.15789473684210525
the great beer flood,Osiris,0,-0.7096774193548387,0.3673469387755102,0.245
the great beer flood,Great Molasses Flood,0,0.11904761904761904,0.3225806451612903,0.16944444444444445
the great beer flood,1814,1,-0.8,0.375,0.4117647058823529
the great beer flood,"Bath, Somerset",0,-0.9230769230769231,0.4583333333333333,0.1643835616438356
the great beer flood,Great Lent,0,-0.4,0.4444444444444444,0.22857142857142856
the great beer flood,River Parrett,0,-0.5,0.3333333333333333,0.25
the great beer flood,Mackinac Island,0,-0.875,0.42857142857142855,0.17105263157894735
the great beer flood,Great Leap Forward,0,-0.6037735849056604,0.3291139240506329,0.20580474934036938
the great beer flood,Epic of Gilgamesh,0,-0.5396825396825397,0.4166666666666667,0.23768736616702357
the great beer flood,Great Yarmouth,0,-0.375,0.42857142857142855,0.24074074074074073
the great beer flood,Klismaphilia,0,-0.5,0.6666666666666666,0.46153846153846156
the great beer flood,"Weston, Missouri",0,0,0.6666666666666666,0.2857142857142857
the great beer flood,Mark Hanna,0,0,0.5,0.23636363636363636
the great beer flood,Somerset Levels,0,-0.5714285714285714,0.5,0.19402985074626866
the great beer flood,One Fierce Beer Coaster,0,0,0,0
the great beer flood,SS Edmund Fitzgerald,0,-0.7804878048780488,0.39705882352941174,0.21362229102167185
the great beer flood,Great Baddow,0,0,0,0
the great beer flood,Isle of Portland,0,-0.5,0.6,0.058823529411764705
the great beer flood,Beersheba,0,-0.9090909090909091,0.45,0.22222222222222224
the great beer flood,Great Sheffield Flood,0,-0.75,0.2,0.14285714285714285
the great beer flood,Corey Taylor,0,-0.5357142857142857,0.3333333333333333,0.22777777777777777
the great beer flood,Genesee River,0,-0.25,0.6,0.225
the great beer flood,Johnstown Flood,0,-0.6333333333333333,0.34782608695652173,0.22277227722772278
the great beer flood,Great Flood of 1993,0,-0.5517241379310345,0.3829787234042553,0.31972789115646255
the great beer flood,Adolphus Busch,0,0,0.7857142857142857,0.24074074074074073
the great beer flood,The Great Thunderstorm,0,-0.8,0,0.3125
the great beer flood,Atra-Hasis,0,-0.7222222222222222,0.3333333333333333,0.1793103448275862
the great beer flood,Great Sacandaga Lake,0,-0.5,0.5,0.2
the great beer flood,List of disasters in Great Britain and Ireland by death toll,0,-0.5,0.4634146341463415,0.2564102564102564
the great beer flood,Great Lakes Storm of 1913,0,-0.9166666666666666,0.3333333333333333,0.1559633027522936
the great beer flood,Chester Mystery Plays,0,0,0,0
the great beer flood,Three Floyds Brewing,0,-0.5,0,0.05
the great beer flood,Cannery Row (novel),0,-0.8,0.4444444444444444,0.08602150537634409
the great beer flood,The Simpsons (season 14),0,-0.5833333333333334,0.42857142857142855,0.3793103448275862
the great beer flood,The Treacle People,0,0,0,0
the great beer flood,Gilgamesh flood myth,0,-0.8636363636363636,0.3333333333333333,0.19161676646706588
the great beer flood,Oktoberfest,0,-0.11428571428571428,0.453125,0.1161524500907441
the great beer flood,1928 Thames flood,0,-0.625,0.1111111111111111,0.27586206896551724
the great beer flood,Floods in Australia,0,-0.4,0.4444444444444444,0.20454545454545456
the great beer flood,2007 United Kingdom floods,0,-0.9,0.375,0.1951219512195122
the great beer flood,London Beer Flood,1,0.8333333333333334,0.18181818181818182,0.3442622950819672
the great beer flood,Heady Topper,0,-0.8333333333333334,0.25,0.23333333333333334
the great beer flood,Winter flooding of 2013–14 on the Somerset Levels,0,0.25,0.6,0.16981132075471697
the great beer flood,Noah's wine,0,0,0.25,0.75
The Proposal Don DeLilo,Venus de Milo,0,-0.6666666666666666,0.5714285714285714,0.10714285714285714
The Proposal Don DeLilo,Don DeLillo,1,0.3,0.4117647058823529,0.16842105263157894
The Proposal Don DeLilo,Frank Norris,0,-0.8,0.6666666666666666,0.20588235294117646
The Proposal Don DeLilo,"Hell's Kitchen, Manhattan",0,-0.36363636363636365,0.75,0.20361990950226247
The Proposal Don DeLilo,Underworld (DeLillo novel),0,0.1,0.23076923076923078,0.15584415584415584
The Proposal Don DeLilo,Libra (novel),0,0,0.4,0.17391304347826086
The Proposal Don DeLilo,White Noise (novel),0,0.25,0.4,0.19387755102040816
The Proposal Don DeLilo,Mao II,0,0.25,0.42857142857142855,0.3157894736842105
The Proposal Don DeLilo,All the Pretty Horses (novel),0,0.25,0.2,0.07575757575757576
The Proposal Don DeLilo,Cosmopolis (novel),0,0.25,0.3333333333333333,0.25
The Proposal Don DeLilo,James Patrick Kelly,0,0,0.5,0.2
The Proposal Don DeLilo,Americana (novel),1,0,0,0
The Proposal Don DeLilo,The Body Artist,0,0,0.5,0.08333333333333333
The Proposal Don DeLilo,The Names (novel),0,0.5,0,0.14285714285714285
The Proposal Don DeLilo,N+1,0,-0.8,0.5454545454545454,0.3225806451612903
The Proposal Don DeLilo,Falling Man (novel),0,-0.5714285714285714,0.5,0.23214285714285712
The Proposal Don DeLilo,The Day Room (play),0,-0.5,0,0.5
The Proposal Don DeLilo,Point Omega,0,0,0.6666666666666666,0.16666666666666666
The Proposal Don DeLilo,Spook Country,0,0,0.6666666666666666,0.13333333333333333
The Proposal Don DeLilo,Quantum fiction,0,-0.5,0.5,0.42857142857142855
The Proposal Don DeLilo,November 1936,0,0,0,0
the rythm of the night,Rhythm and blues,0,-0.125,0.6363636363636364,0.1381578947368421
the rythm of the night,Rhythm,0,-0.9411764705882353,0.22727272727272727,0.2079207920792079
the rythm of the night,Circadian rhythm,0,-0.5185185185185185,0.20588235294117646,0.18478260869565216
the rythm of the night,The Rhythm of the Saints,0,-0.35714285714285715,0.125,0.3061224489795918
the rythm of the night,Corona (band),1,0.6666666666666666,0,0.2222222222222222
the rythm of the night,The Starry Night,0,-0.5666666666666667,0.4642857142857143,0.1564245810055866
the rythm of the night,DeBarge,1,0.5454545454545454,0.08333333333333333,0.16666666666666669
the rythm of the night,El DeBarge,1,0.18181818181818182,0.45,0.24675324675324678
the rythm of the night,Circadian rhythm sleep disorder,0,-0.5,0.3333333333333333,0.11267605633802817
the rythm of the night,Rhythm Is a Dancer,0,0,0.2222222222222222,0.32
the rythm of the night,Rhythm of the Rain,0,-0.625,0.1111111111111111,0.2
the rythm of the night,Hermes House Band,1,-0.75,0.2,0.18181818181818182
the rythm of the night,Light effects on circadian rhythm,0,-0.2857142857142857,0.125,0.24137931034482757
the rythm of the night,Rhythm of the Night (album),1,0.5,0.5,0.2727272727272727
the rythm of the night,Rhythm of My Heart,0,-0.25,0,0.1875
the rythm of the night,The Rhythm of the Night,1,0.2857142857142857,0,0.30000000000000004
the rythm of the night,Rhythm of the Night (song),1,0.6666666666666666,0,0.15384615384615385
the rythm of the night,Jenny B,1,0,0,0
the rythm of the night,The Cramps discography,0,-0.25,0.3333333333333333,0.1724137931034483
the rythm of the night,Billboard Year-End Hot 100 singles of 1991,1,-0.4444444444444444,0.4375,0.1271186440677966
the rythm of the night,List of Billboard Hot 100 top 10 singles in 1991,1,-0.5,0,0.2
the rythm of the night,The Last Dragon (soundtrack),1,0.5,0,0.2
the tale of gengi,Murasaki Shikibu,1,0.6956521739130435,0.20689655172413793,0.29166666666666663
the tale of gengi,Romain Gary,0,-0.6666666666666666,0.6666666666666666,0.14814814814814814
the tale of gengi,The Tale of Genji,1,0.7,0.4230769230769231,0.29310344827586204
the tale of gengi,Hikaru Genji,1,0.5,0.3333333333333333,0.1951219512195122
the tale of gengi,Peplum (film genre),0,-0.2222222222222222,0.5714285714285714,0.2631578947368421
the tale of gengi,Edogawa Ranpo,0,-0.625,0.2727272727272727,0.15277777777777776
the tale of gengi,Jim Cummings,0,-0.8571428571428571,0.5882352941176471,0.24285714285714285
the tale of gengi,Kogoro Akechi,0,-0.5,0.6666666666666666,0.25
the tale of gengi,Murasaki,1,0,0.5,0.375
the tale of gengi,Suetsumuhana,1,0,0,0
the tale of gengi,Aoi no Ue,1,0,0.5,0.25
the tale of gengi,Genji: Dawn of the Samurai,0,0,0,0.16666666666666666
the tale of gengi,Lady Fujitsubo,1,0,0,0
the tale of gengi,Mircea Eliade bibliography,0,0,0,0
the tale of gengi,Phoenix in popular culture,0,-0.5,0.7142857142857143,0.41666666666666663
the tale of gengi,Genghis Khan,0,-0.29508196721311475,0.5579710144927537,0.20086083213773315
the tale of gengi,Honji suijaku,0,-0.6666666666666666,0.4,0.5714285714285714
the tale of gengi,List of The Tale of Genji characters,1,0.375,0.2,0.125
the tale of gengi,Genji Monogatari Sennenki,1,0,0,0
the tale of gengi,Genji Monogatari Emaki,1,0,0.6666666666666666,0.1111111111111111
the tale of gengi,List of Desert Island Discs episodes (1961–70),0,0,0.5,0.25
the tale of gengi,List of film series with more than twenty entries,0,-0.16666666666666666,0.25,0.25
the tale of gengi,Genji Monogatari: Sennen no Nazo,1,0,0,0
the tale of gengi,Genji,1,0,0,0
tommorrowland 2016,Glastonbury Festival,0,-0.4583333333333333,0.42857142857142855,0.3153846153846154
tommorrowland 2016,List of festivals in the United States,0,-0.4,0.16666666666666666,0.06756756756756757
tommorrowland 2016,Tomorrow's World,0,-0.5714285714285714,0.4166666666666667,0.20754716981132074
tommorrowland 2016,List of Disneyland attractions,0,-0.125,0.1111111111111111,0.16326530612244897
tommorrowland 2016,It's a Small World,0,-0.7222222222222222,0.35714285714285715,0.3068181818181818
tommorrowland 2016,Tomorrowland,1,0,0.3888888888888889,0.34
tommorrowland 2016,Autopia,0,0,0.18181818181818182,0.2631578947368421
tommorrowland 2016,Skyway (Disney),0,-0.5,0,0.058823529411764705
tommorrowland 2016,Jon Hamm,0,-0.6538461538461539,0.4222222222222222,0.2328042328042328
tommorrowland 2016,Monsanto House of the Future,0,-0.25,0.3333333333333333,0.2272727272727273
tommorrowland 2016,List of Magic Kingdom attractions,0,-0.5714285714285714,0.5,0.2708333333333333
tommorrowland 2016,Tomorrowland Terrace,0,0.5,0,0.5
tommorrowland 2016,Britt Robertson,0,0.07142857142857142,0.4166666666666667,0.21100917431192662
tommorrowland 2016,Shanghai Disneyland Park,0,-0.9,0.5454545454545454,0.25
tommorrowland 2016,List of box office bombs,0,-0.1,0.4230769230769231,0.35135135135135137
tommorrowland 2016,Incidents at Disneyland Resort,0,-0.8333333333333334,0.5,0.35922330097087374
tommorrowland 2016,Tomorrowland (festival),1,0.5769230769230769,0.2972972972972973,0.18461538461538463
tommorrowland 2016,Escape from Tomorrow,0,-0.631578947368421,0.3448275862068966,0.3333333333333333
tommorrowland 2016,Tomorrowland (film),1,0.19230769230769232,0.4090909090909091,0.2544378698224852
tommorrowland 2016,Entourage (film),0,-0.8,0.375,0.31081081081081086
tommorrowland 2016,TomorrowWorld,1,0,0.3,0.2727272727272727
tommorrowland 2016,Dimitri Vegas & Like Mike,0,0.1,0.2857142857142857,0.24193548387096775
tommorrowland 2016,Miles from Tomorrowland,0,-0.2857142857142857,0.4166666666666667,0.28205128205128205
tommorrowland 2016,Garmiani,1,-0.75,0.2,0.15384615384615385
tommorrowland 2016,Tomorrowland (book),1,0,0,0
trevor leee,Christopher Lee,0,-0.9666666666666667,0.47368421052631576,0.27403846153846156
trevor leee,Leelee Sobieski,0,-0.6666666666666666,0.3181818181818182,0.21212121212121213
trevor leee,Stewart Lee,0,-0.8125,0.38461538461538464,0.22123893805309736
trevor leee,Trevor Nunn,0,-0.7368421052631579,0.20833333333333334,0.1631205673758865
trevor leee,Tommy Lee Jones,0,-0.9166666666666666,0.45454545454545453,0.15
trevor leee,Lee Trevino,0,-0.8571428571428571,0.3,0.23809523809523808
trevor leee,Gregory Helms,1,-0.47058823529411764,0.34615384615384615,0.3125
trevor leee,Bernard Lee,0,-0.5,0.6,0.13333333333333333
trevor leee,Elkie Brooks,0,-0.8571428571428571,0.5333333333333333,0.14432989690721648
trevor leee,Lee Hendrie,0,-0.8,0.2857142857142857,0.4117647058823529
trevor leee,Traveller (horse),0,-0.8,0,0.10526315789473684
trevor leee,Trevor Eve,0,0,0.25,0.1875
trevor leee,Lee Ingleby,0,-0.6666666666666666,0.5714285714285714,0.15000000000000002
trevor leee,List of Pro Wrestling Guerrilla employees,1,-0.875,0.3333333333333333,0.34375
trevor leee,Gordon Lee (footballer),0,-0.6666666666666666,0.25,0.375
trevor leee,PWG World Tag Team Championship,1,0,0.25,0.5
trevor leee,Trevor Bolder,0,-0.8333333333333334,0.45454545454545453,0.24390243902439024
trevor leee,Slaughter on 10th Avenue (Mick Ronson album),0,0,0.6666666666666666,0.09090909090909091
trevor leee,British African-Caribbean people,0,-0.625,0.42857142857142855,0.1728395061728395
trevor leee,Lee Williamson,0,0,0,0
trevor leee,Trevor Lock,0,-0.75,0,0.42857142857142855
trevor leee,List of Never Mind the Buzzcocks episodes,0,-0.9375,0.5428571428571428,0.20858895705521474
trevor leee,OMEGA Championship Wrestling,1,-0.75,0.5,0.3333333333333333
trevor leee,List of Doctor Who cast members,0,-0.8,0.6875,0.36363636363636365
trevor leee,Tadanari Lee,0,-0.5,0,0.1111111111111111
trevor leee,Curt Hawkins,1,0,0.4,0.2692307692307693
trevor leee,OMEGA Heavyweight Championship,1,0,0,0
trevor leee,Courtney Lee,0,-0.8,0.16666666666666666,0.19230769230769232
trevor leee,List of post-disco artists and songs,0,0,0,0
trevor leee,Battle of Los Angeles (professional wrestling),0,0.36363636363636365,0.25,0.3805309734513274
trevor leee,2003 in British television,0,-0.6666666666666666,0.25,0.30000000000000004
trevor leee,List of PWG World Tag Team Champions,1,-0.25,0.42857142857142855,0.2857142857142857
trevor leee,Tigre Uno,0,0,0.375,0.4117647058823529
trevor leee,List of songs recorded by Mariah Carey,0,-0.5,0.6666666666666666,0.125
trevor leee,Trevor Bauer,0,-0.9166666666666666,0.2,0.20588235294117646
trevor leee,Trevor Rosenthal,0,-0.5,0,0.14285714285714285
trevor leee,CWF Mid-Atlantic,1,-0.5,0.3333333333333333,0.5
trevor leee,Trevor Lee,1,0,0.4444444444444444,0.38095238095238093
trevor leee,Andrew Everett,1,0.8333333333333334,0.25,0.38888888888888884
trevor leee,Trevor Davis,0,-0.75,0,0.3333333333333333
trevor leee,The Helms Dynasty,1,0,0,0
true detecive,Detective fiction,0,-0.35294117647058826,0.37037037037037035,0.24324324324324323
true detecive,Detective,0,-0.11764705882352941,0.2608695652173913,0.2682926829268293
true detecive,Case Closed,0,-0.45,0.23076923076923078,0.21008403361344538
true detecive,Ace Ventura: Pet Detective,0,-0.55,0.2857142857142857,0.35064935064935066
true detecive,Detective Comics,0,-0.7857142857142857,0.06666666666666667,0.2692307692307693
true detecive,Carcosa,0,0.17391304347826086,0.30303030303030304,0.35555555555555557
true detecive,List of female detective characters,0,0.6666666666666666,0.4,0.09523809523809523
true detecive,True Detective (magazine),1,-0.5,0,0.16666666666666666
true detecive,Fort Macomb,1,0,0.4,0.2222222222222222
true detecive,Colt Detective Special,0,-0.8888888888888888,0.18181818181818182,0.22222222222222224
true detecive,List of In Living Color episodes,0,-0.5454545454545454,0.21428571428571427,0.2692307692307693
true detecive,The New Detectives,0,-0.5,0.3333333333333333,0.2857142857142857
true detecive,The Detective (1968 film),0,-0.7692307692307693,0.1875,0.3191489361702128
true detecive,The Handsome Family,0,0.625,0.42857142857142855,0.20588235294117646
true detecive,True Detective,1,0.609375,0.24705882352941178,0.265625
true detecive,List of male detective characters,1,-0.75,0,0.06666666666666667
true detecive,Rust Cohle,1,0.5925925925925926,0.15625,0.2897196261682243
true detecive,The Long Bright Dark,1,0.8,0.16666666666666666,0.288135593220339
true detecive,True Detective (season 1),1,0.7450980392156863,0.203125,0.27586206896551724
true detecive,True Detective (season 2),1,0.5454545454545454,0.1951219512195122,0.3088235294117647
true detecive,List of awards and nominations received by True Detective,1,0.6666666666666666,0,0.2857142857142857
united states v. rands,Ayn Rand,0,-0.7222222222222222,0.46534653465346537,0.24113475177304963
united states v. rands,Grand jury,0,0,0.9444444444444444,0.21686746987951808
united states v. rands,Objectivism (Ayn Rand),0,-0.2962962962962963,0.4489795918367347,0.21428571428571427
united states v. rands,Daniel Ellsberg,0,-0.25,0.6129032258064516,0.1791907514450867
united states v. rands,List of automotive fuel brands,0,-0.75,0.42857142857142855,0.13333333333333333
united states v. rands,Sperry Corporation,0,-0.8571428571428571,0.5333333333333333,0.2222222222222222
united states v. rands,Tables of historical exchange rates to the United States dollar,0,-0.7692307692307693,0.35,0.23170731707317074
united states v. rands,Commerce Clause,1,-0.6666666666666666,0.6808510638297872,0.14461538461538462
united states v. rands,South African rand,0,-0.7,0.23076923076923078,0.1142857142857143
united states v. rands,Tribal sovereignty in the United States,0,-0.5714285714285714,0.7941176470588235,0.1875
united states v. rands,United States Navy officer rank insignia,0,-0.9,0.4444444444444444,0.16822429906542055
united states v. rands,Admiral (United States),0,-0.25,0.42857142857142855,0.2
united states v. rands,"Rand, West Virginia",0,0,0,0
united states v. rands,Bernard Rands,0,0,0,0
united states v. rands,Frederick S. Pardee RAND Graduate School,0,-0.8571428571428571,0.125,0.5
united states v. rands,Rapanos v. United States,0,-0.75,0.5555555555555556,0.21621621621621623
united states v. rands,"Honeywell, Inc. v. Sperry Rand Corp.",0,-0.25,0,0.30000000000000004
united states v. rands,Navigable servitude,1,0,0,0
united states v. rands,Rand Paul,0,-0.6538461538461539,0.3333333333333333,0.33043478260869563
united states v. rands,United States dollar,0,-0.5769230769230769,0.5272727272727272,0.18604651162790697
united states v. rands,"United States Senate election in Kentucky, 2010",0,-0.5,0.3333333333333333,0.4
united states v. rands,RAND Corporation,0,-0.9230769230769231,0.5666666666666667,0.2377049180327869
united states v. rands,List of people influenced by Ayn Rand,0,-0.7857142857142857,0.2631578947368421,0.33962264150943394
united states v. rands,Political positions of Rand Paul,0,-0.4444444444444444,0.25,0.26190476190476186
united states v. rands,Microsoft Corp. v. Motorola Inc.,0,-0.5,0,0.08333333333333333
united states v. rands,"Rand Paul presidential campaign, 2016",0,-0.8,0.5,0.47368421052631576
wedding day in funeraville,The Wedding Date,0,-0.5,0.14285714285714285,0.09836065573770492
wedding day in funeraville,The Wedding! (comics),0,-0.75,0.3333333333333333,0.42857142857142855
wedding day in funeraville,Russian wedding traditions,0,-0.5,0.7142857142857143,0.1016949152542373
wedding day in funeraville,Common Sense (John Prine album),1,0.5,0.3333333333333333,0.25
wedding day in funeraville,Indian wedding clothes,0,0,0.25,0.10714285714285714
wedding day in funeraville,Auspicious wedding date,0,-0.8,0.375,0.17500000000000002
wedding day in funeraville,Wedding Day at Troldhaugen,0,0,0,0
